OrderID,OrderDate,CustomerID,CustomerName,CustomerEmail,CustomerAge,CustomerSegment,Country,Region,ProductID,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit,ShippingMode
ORD-2023-100112,2024-06-06 02:50:26,CUS-5001,Shane Williams,kward@example.org,59,Corporate,Jordan,Africa,PROD-OFF-313,Office Supplies,Art,Art Model Pro,9450.687114567256,10,0.0,2658.5462526595384,Standard Class
ORD-2022-100113,2024-02-12 11:13:44,CUS-1524,Janice Good,susangonzales@example.com,52,Consumer,Cyprus,North America,PROD-OFF-101,Office Supplies,Art,Art Model Pro,3854.792598494775,7,0.0,160.73974588361855,Same Day
ORD-2024-100114,2023-12-22 04:43:39,CUS-2270,Rebecca Walton,arojas@example.com,66,Consumer,Hungary,North America,PROD-FUR-954,Furniture,Bookcases,Bookcases Model Basic,5323.20877144684,8,0.0,1179.0518404039738,Standard Class
ORD-2022-100115,2024-07-30 13:37:00,CUS-5231,Scott Myers,christine62@example.net,57,Corporate,Puerto Rico,North America,PROD-TEC-436,Technology,Phones,Phones Model Pro,6363.433590984218,10,0.2,-352.18441339803843,Second Class
ORD-2024-100116,2025-06-08 09:48:01,CUS-5284,Nancy Murray,spencerjoshua@example.org,26,Home Office,Australia,Europe,PROD-TEC-622,Technology,Accessories,Accessories Model X,2077.2626097825587,6,0.5,-9.552348595542231,Second Class
ORD-2022-100117,2024-09-04 00:39:08,CUS-2694,David Marks,karen99@example.org,42,Home Office,Algeria,Asia-Pacific,PROD-OFF-337,Office Supplies,Art,Art Model Basic,7939.589828764518,10,0.0,1172.2941084324418,Second Class
ORD-2023-100118,2024-04-16 08:27:57,CUS-3068,Jessica Medina,courtneywheeler@example.net,51,Home Office,Finland,Africa,PROD-FUR-373,Furniture,Bookcases,Bookcases Model X,6879.801135401054,9,0.2,1940.650260658611,Standard Class
ORD-2023-100119,2022-12-05 09:58:51,CUS-1901,Michael Walsh,juanjacobs@example.net,68,Consumer,Latvia,Europe,PROD-FUR-618,Furniture,Tables,Tables Model Basic,1792.1854315126684,5,0.5,-10.366389068437968,First Class
ORD-2024-100120,2024-10-15 19:45:13,CUS-5453,Stacy Hamilton,knoxcolleen@example.com,35,Corporate,United Arab Emirates,Europe,PROD-FUR-721,Furniture,Bookcases,Bookcases Model Pro,729.0897244522954,1,0.15,29.37803481310742,Same Day
ORD-2024-100121,2023-05-07 03:56:02,CUS-3570,Dennis Murphy,rebecca91@example.com,45,Home Office,Switzerland,Africa,PROD-OFF-660,Office Supplies,Paper,Paper Model Pro,1236.5390372830716,6,0.5,-52.805200803887296,Second Class
ORD-2023-100122,2025-03-12 01:52:34,CUS-5689,Mark Cummings,andrebarnes@example.com,35,Home Office,Kenya,South America,PROD-OFF-380,Office Supplies,Paper,Paper Model Pro,1959.7825116207575,2,0.0,224.94791194418926,First Class
ORD-2023-100123,2024-08-29 14:26:16,CUS-1594,Ashley Sutton,emily78@example.org,44,Small Business,Sao Tome and Principe,North America,PROD-FUR-748,Furniture,Furnishings,Furnishings Model Basic,1468.1500209304588,5,0.0,135.03390713817868,Second Class
ORD-2024-100124,2024-04-19 13:53:21,CUS-2652,William Hendrix,jeffrey19@example.com,67,Consumer,Croatia,Asia-Pacific,PROD-FUR-257,Furniture,Bookcases,Bookcases Model X,1778.4745683162892,7,0.2,-40.57790554149323,Same Day
ORD-2024-100125,2025-05-30 02:12:07,CUS-2584,Joshua Coleman,kstewart@example.org,64,Home Office,Iceland,North America,PROD-FUR-346,Furniture,Chairs,Chairs Model Pro,5095.405590311274,7,0.15,256.2334187246453,Second Class
ORD-2022-100126,2022-12-10 09:11:57,CUS-5728,Nicole Brown,bennettjennifer@example.net,61,Home Office,Iceland,North America,PROD-OFF-292,Office Supplies,Labels,Labels Model Pro,3842.630952813171,4,0.0,782.5039091598461,Same Day
ORD-2023-100127,2023-12-18 10:00:09,CUS-3995,Katherine Young,sheppardmichelle@example.com,44,Consumer,Saint Barthelemy,Africa,PROD-TEC-902,Technology,Accessories,Accessories Model Pro,2261.4766899726524,3,0.2,468.7896452112304,First Class
ORD-2024-100128,2023-10-20 12:22:01,CUS-3872,Amy Morris,jamesreed@example.net,21,Small Business,Saint Lucia,North America,PROD-TEC-267,Technology,Laptops,Laptops Model Pro,3300.147174147297,8,0.2,731.3110225983763,Standard Class
ORD-2023-100129,2025-09-16 23:53:49,CUS-2464,Paige Harper,acantu@example.com,21,Small Business,Botswana,Europe,PROD-FUR-667,Furniture,Chairs,Chairs Model Basic,898.6619784403337,3,0.0,158.37873042547295,Second Class
ORD-2022-100130,2023-10-17 16:37:40,CUS-2798,Troy Wilson,dwolfe@example.org,45,Corporate,United Arab Emirates,North America,PROD-FUR-855,Furniture,Furnishings,Furnishings Model Basic,5071.26730675547,8,0.15,332.0786513537521,Standard Class
ORD-2023-100131,2023-09-21 09:31:14,CUS-5957,Steven Spears,johnsonbeth@example.com,67,Home Office,Serbia,South America,PROD-TEC-839,Technology,Accessories,Accessories Model Plus,2659.5733453350667,9,0.0,-38.28446815275518,First Class
ORD-2022-100132,2022-11-23 17:38:54,CUS-5326,Justin Hall,novakmichael@example.com,66,Corporate,Sri Lanka,Africa,PROD-TEC-942,Technology,Accessories,Accessories Model Pro,1469.875313421427,9,0.2,421.2470086679786,Same Day
ORD-2024-100133,2025-03-25 23:12:13,CUS-4127,Sandra Campbell,nperez@example.org,25,Small Business,Brunei Darussalam,North America,PROD-OFF-711,Office Supplies,Labels,Labels Model X,579.6373637055946,5,0.0,5.562817273473065,First Class
ORD-2022-100134,2022-11-16 05:57:00,CUS-3255,Bruce Ballard,monica71@example.net,42,Consumer,Bolivia,Europe,PROD-OFF-598,Office Supplies,Binders,Binders Model Pro,799.3280984128711,2,0.5,18.03534216261033,Same Day
ORD-2023-100135,2024-07-08 20:41:32,CUS-2881,Jeffrey Frazier,cadams@example.net,33,Home Office,Nauru,Europe,PROD-TEC-986,Technology,Copiers,Copiers Model X,1813.0908373823713,9,0.0,63.52447316460697,Same Day
ORD-2022-100136,2024-07-18 07:29:52,CUS-5051,Darryl Smith,joseph36@example.org,48,Small Business,Cote d'Ivoire,South America,PROD-OFF-601,Office Supplies,Art,Art Model Basic,1680.1179799351157,5,0.1,203.88083671519,Second Class
ORD-2024-100137,2023-10-25 12:19:38,CUS-3967,Joseph Morton,alan42@example.org,54,Home Office,Portugal,Europe,PROD-TEC-569,Technology,Copiers,Copiers Model Pro,1680.9940804727341,4,0.0,377.8001955752484,Second Class
ORD-2023-100138,2023-06-27 12:28:26,CUS-1118,Kenneth Peters,ohicks@example.net,61,Small Business,New Zealand,Europe,PROD-FUR-474,Furniture,Tables,Tables Model Pro,4093.4110074153364,7,0.0,-239.36657347326155,Second Class
ORD-2022-100139,2023-08-20 05:18:33,CUS-1662,Crystal Lewis,martinnatalie@example.com,44,Consumer,Guadeloupe,South America,PROD-FUR-829,Furniture,Bookcases,Bookcases Model X,672.4452724763438,1,0.1,174.03413357803942,Standard Class
ORD-2024-100140,2022-11-24 11:12:33,CUS-4880,Dr. Joann Johnson,katrinahawkins@example.com,57,Small Business,Spain,Europe,PROD-OFF-147,Office Supplies,Paper,Paper Model X,6141.718782379074,7,0.0,869.6067467715044,Second Class
ORD-2022-100141,2025-01-30 14:34:23,CUS-1469,Kenneth Zimmerman,aspencer@example.net,26,Consumer,Pakistan,North America,PROD-FUR-542,Furniture,Bookcases,Bookcases Model Plus,1128.1300315055614,8,0.0,-9.430488384239126,Second Class
ORD-2023-100142,2023-11-03 15:57:28,CUS-5370,Steven Maynard,carolyn88@example.com,43,Small Business,North Macedonia,North America,PROD-FUR-687,Furniture,Bookcases,Bookcases Model Plus,6297.514169954683,9,0.0,1593.9491082884101,First Class
ORD-2023-100143,2025-02-05 09:01:13,CUS-1513,Darlene Garcia MD,krobbins@example.com,68,Consumer,Belgium,Africa,PROD-FUR-661,Furniture,Chairs,Chairs Model Plus,6000.742133155797,8,0.0,-442.81629785401896,Second Class
ORD-2024-100144,2024-05-31 08:44:06,CUS-1494,Monica Thompson,iansanders@example.net,59,Corporate,Austria,Africa,PROD-TEC-583,Technology,Laptops,Laptops Model Plus,80.08281412107596,1,0.0,20.302841924207964,Standard Class
ORD-2024-100145,2022-12-14 17:44:56,CUS-2868,Sophia Clark,jacobwilson@example.org,52,Corporate,Bhutan,South America,PROD-FUR-816,Furniture,Furnishings,Furnishings Model Plus,4770.079560995464,7,0.0,619.0174837765618,Same Day
ORD-2024-100146,2024-12-14 02:51:03,CUS-1625,Kathy Owen,woodwardjacqueline@example.net,45,Home Office,Cocos (Keeling) Islands,Asia-Pacific,PROD-OFF-544,Office Supplies,Binders,Binders Model Basic,194.5149755478621,2,0.0,14.428937941112592,Second Class
ORD-2024-100147,2025-09-11 14:05:27,CUS-3209,James Kelly,gilesjohnny@example.org,34,Consumer,Korea,South America,PROD-FUR-474,Furniture,Furnishings,Furnishings Model Plus,7527.927384573822,9,0.0,2035.0250385301501,Standard Class
ORD-2022-100148,2023-10-12 06:42:14,CUS-5279,Robert Baker,andradesharon@example.org,24,Corporate,Georgia,Asia-Pacific,PROD-OFF-789,Office Supplies,Art,Art Model X,1137.0225533363691,5,0.0,292.8242624614985,Standard Class
ORD-2023-100149,2023-02-09 07:53:27,CUS-5728,Sheila Fowler,rdavis@example.com,25,Consumer,Haiti,South America,PROD-FUR-824,Furniture,Furnishings,Furnishings Model Pro,1721.9345638973584,5,0.0,143.9583764448892,Standard Class
ORD-2022-100150,2024-03-03 09:10:21,CUS-4847,Isaiah Campos,owensjoe@example.org,41,Home Office,Bouvet Island (Bouvetoya),Asia-Pacific,PROD-FUR-899,Furniture,Tables,Tables Model Pro,4393.424189313064,9,0.0,423.25905509555764,Same Day
ORD-2024-100151,2023-11-08 03:52:13,CUS-5701,David Turner,roachmichael@example.net,29,Home Office,Chile,Asia-Pacific,PROD-OFF-899,Office Supplies,Paper,Paper Model Basic,2338.97458212577,3,0.0,617.9263473247869,Second Class
ORD-2023-100152,2025-05-26 08:19:55,CUS-4253,Blake Gomez,fschultz@example.net,70,Small Business,Sierra Leone,Asia-Pacific,PROD-FUR-614,Furniture,Tables,Tables Model Pro,2157.608311106213,7,0.1,196.40861775493588,Standard Class
ORD-2023-100153,2025-03-25 05:00:38,CUS-4703,Christopher Salas,eruiz@example.net,27,Home Office,Benin,Africa,PROD-TEC-294,Technology,Accessories,Accessories Model Basic,1512.8923341432965,6,0.0,213.71532001496203,Same Day
ORD-2024-100154,2024-03-03 22:35:54,CUS-1510,Kevin Garner,gscott@example.net,24,Corporate,Heard Island and McDonald Islands,Asia-Pacific,PROD-TEC-212,Technology,Phones,Phones Model Basic,549.4356479929424,4,0.0,65.08571619689572,Second Class
ORD-2023-100155,2025-08-04 19:03:35,CUS-3154,Melissa Rush,moodynancy@example.net,69,Small Business,North Macedonia,South America,PROD-FUR-879,Furniture,Furnishings,Furnishings Model Pro,1767.146093959109,8,0.5,344.5924538705242,Standard Class
ORD-2022-100156,2023-02-21 01:22:04,CUS-4262,Joanna Davis,mariamendoza@example.com,46,Corporate,Falkland Islands (Malvinas),North America,PROD-FUR-516,Furniture,Chairs,Chairs Model X,473.4021499325631,1,0.1,32.57571366044355,Same Day
ORD-2023-100157,2025-07-22 08:03:43,CUS-1094,Zachary Parks,wongsherry@example.org,51,Small Business,United Kingdom,South America,PROD-OFF-277,Office Supplies,Art,Art Model Plus,7063.6565954183625,10,0.0,-268.84344001318084,Same Day
ORD-2022-100158,2025-06-04 10:04:33,CUS-2348,Tamara Robinson,john65@example.com,32,Small Business,Norfolk Island,North America,PROD-OFF-887,Office Supplies,Paper,Paper Model Pro,9538.631423608469,10,0.0,1946.3330866362471,Standard Class
ORD-2024-100159,2022-11-15 19:41:51,CUS-5458,Bill Moss,nwilson@example.net,18,Home Office,Libyan Arab Jamahiriya,South America,PROD-TEC-273,Technology,Phones,Phones Model Plus,1718.4496737886025,4,0.5,291.3298339134598,First Class
ORD-2023-100160,2024-11-26 11:47:09,CUS-2028,Jaime Johnson,victoria28@example.net,57,Consumer,Kiribati,Europe,PROD-TEC-956,Technology,Accessories,Accessories Model Plus,3196.965481323792,6,0.0,42.627052482016,Same Day
ORD-2024-100161,2023-12-08 08:57:41,CUS-2956,Donna Norris,singletonkrystal@example.net,45,Home Office,Korea,Asia-Pacific,PROD-TEC-458,Technology,Copiers,Copiers Model Pro,3058.050999039828,8,0.0,236.14038138467166,First Class
ORD-2023-100162,2024-04-26 00:43:59,CUS-1963,Corey Vargas,estradadavid@example.org,47,Home Office,Ghana,North America,PROD-OFF-746,Office Supplies,Binders,Binders Model X,5157.583928244649,8,0.2,415.2818053396977,First Class
ORD-2023-100163,2023-07-08 18:57:41,CUS-4369,Megan Stafford,hector30@example.net,25,Small Business,Italy,Africa,PROD-TEC-789,Technology,Phones,Phones Model Basic,378.50561907538156,1,0.0,38.444492576029305,Second Class
ORD-2022-100164,2024-06-09 21:01:06,CUS-4897,Caleb Wood,hardyelizabeth@example.com,35,Consumer,Faroe Islands,South America,PROD-OFF-711,Office Supplies,Binders,Binders Model Pro,3108.6183368968027,4,0.0,-248.07824198769924,Same Day
ORD-2023-100165,2023-06-12 14:51:14,CUS-1403,Julia Kerr,hodgessamantha@example.com,36,Home Office,Svalbard & Jan Mayen Islands,Europe,PROD-OFF-389,Office Supplies,Art,Art Model Basic,1025.889889902474,2,0.0,-68.79800366632834,First Class
ORD-2023-100166,2025-04-14 20:23:08,CUS-5266,Juan Nichols,nhobbs@example.org,38,Consumer,Heard Island and McDonald Islands,North America,PROD-TEC-701,Technology,Phones,Phones Model X,3665.0201522702855,6,0.0,805.0301370014282,Standard Class
ORD-2022-100167,2023-06-30 00:10:52,CUS-5290,Kenneth Green,amy32@example.com,31,Small Business,Tonga,Africa,PROD-OFF-125,Office Supplies,Paper,Paper Model Pro,115.56405691405571,6,0.2,24.114016317833247,Standard Class
ORD-2024-100168,2023-08-29 15:49:17,CUS-1234,Theresa Bryant,marksmith@example.com,25,Corporate,Saint Helena,North America,PROD-OFF-999,Office Supplies,Binders,Binders Model X,2920.012392328276,9,0.0,516.6645846467392,Standard Class
ORD-2022-100169,2025-08-22 00:08:37,CUS-1267,Vanessa Buck,jonessue@example.net,67,Small Business,Saudi Arabia,North America,PROD-TEC-914,Technology,Phones,Phones Model Pro,359.7135537753022,9,0.5,-11.16551117111045,First Class
ORD-2022-100170,2024-02-06 19:22:49,CUS-2571,Daniel Jackson,latkins@example.net,53,Home Office,Turks and Caicos Islands,Asia-Pacific,PROD-TEC-553,Technology,Phones,Phones Model X,1756.2268520458797,6,0.5,85.63712223788056,Same Day
ORD-2022-100171,2023-06-13 04:23:29,CUS-3521,Michael Finley,sextoncharles@example.com,18,Corporate,Barbados,Africa,PROD-TEC-281,Technology,Laptops,Laptops Model X,3860.2092163520715,4,0.0,-146.6183634264182,Standard Class
ORD-2023-100172,2025-03-28 00:31:59,CUS-1599,Timothy Sexton,andrewhale@example.com,19,Consumer,Cook Islands,North America,PROD-FUR-461,Furniture,Bookcases,Bookcases Model Basic,3234.080507836562,4,0.0,463.08291033945756,Same Day
ORD-2022-100173,2023-08-28 08:12:19,CUS-1664,Christopher Roberts,cynthia89@example.com,27,Corporate,Mexico,South America,PROD-TEC-141,Technology,Copiers,Copiers Model Basic,166.7152007641774,1,0.0,9.885710771166934,First Class
ORD-2023-100174,2022-11-16 09:28:19,CUS-3142,Ryan Hall,melanie24@example.org,44,Small Business,Netherlands Antilles,North America,PROD-OFF-723,Office Supplies,Binders,Binders Model Pro,7477.351050395513,10,0.0,1002.3688613336084,Second Class
ORD-2024-100175,2025-03-30 12:27:56,CUS-5238,Eric Lopez,veronicawillis@example.net,59,Corporate,Jordan,Asia-Pacific,PROD-FUR-892,Furniture,Tables,Tables Model Plus,1875.9352951867697,2,0.0,1.6443357182832838,Second Class
ORD-2024-100176,2022-12-29 13:24:07,CUS-3974,Kimberly Foley,rthompson@example.com,27,Small Business,Finland,Asia-Pacific,PROD-FUR-226,Furniture,Bookcases,Bookcases Model X,335.7115937135364,6,0.2,8.103205619445331,Standard Class
ORD-2022-100177,2025-08-17 23:30:10,CUS-2041,Erica Eaton,vicki69@example.org,50,Consumer,Pakistan,South America,PROD-TEC-156,Technology,Laptops,Laptops Model Pro,68.43555450288015,3,0.15,17.05349548710076,Second Class
ORD-2024-100178,2025-09-30 03:27:15,CUS-2164,James Stewart,brian64@example.org,69,Home Office,French Southern Territories,Asia-Pacific,PROD-OFF-632,Office Supplies,Paper,Paper Model Plus,1574.539351602013,3,0.0,229.38963903597198,Second Class
ORD-2022-100179,2024-12-22 11:08:47,CUS-5394,Billy Chang,beckerryan@example.org,40,Consumer,Burkina Faso,South America,PROD-TEC-767,Technology,Copiers,Copiers Model Basic,345.6989282354165,3,0.5,-16.482529381169943,Second Class
ORD-2022-100180,2024-06-06 18:23:57,CUS-1384,Lucas Sanchez,riosdave@example.org,43,Corporate,British Virgin Islands,North America,PROD-OFF-328,Office Supplies,Paper,Paper Model Basic,420.7846815117255,1,0.15,118.12367959241278,Same Day
ORD-2024-100181,2024-05-28 12:50:39,CUS-2815,Laura Jones,moondebra@example.org,49,Small Business,Saudi Arabia,Asia-Pacific,PROD-OFF-424,Office Supplies,Paper,Paper Model Plus,1786.363510017021,2,0.0,231.97596481847788,Second Class
ORD-2022-100182,2024-04-20 23:47:28,CUS-1067,Susan Hudson,stephanie12@example.org,34,Home Office,United States of America,Africa,PROD-OFF-809,Office Supplies,Paper,Paper Model Plus,1297.7574908220663,2,0.0,102.85049049994868,First Class
ORD-2023-100183,2024-10-19 10:46:01,CUS-4537,Tammie Villanueva,millernancy@example.com,61,Consumer,Tokelau,Asia-Pacific,PROD-OFF-376,Office Supplies,Binders,Binders Model Basic,1172.7457100172728,2,0.2,-81.00328633067176,Same Day
ORD-2023-100184,2025-04-25 23:15:29,CUS-2481,Leslie Hernandez,williamanderson@example.net,21,Small Business,American Samoa,Europe,PROD-FUR-498,Furniture,Furnishings,Furnishings Model Plus,1708.3593437313884,9,0.5,157.94832291853572,Standard Class
ORD-2022-100185,2023-09-13 16:44:17,CUS-4723,Ryan Davis,hernandezdylan@example.org,67,Consumer,Tuvalu,Asia-Pacific,PROD-FUR-307,Furniture,Furnishings,Furnishings Model X,3168.282235450256,10,0.0,102.31097523474254,Standard Class
ORD-2023-100186,2023-05-18 09:55:18,CUS-2708,Kimberly Walker,amymcmahon@example.org,59,Corporate,Kuwait,Asia-Pacific,PROD-FUR-593,Furniture,Bookcases,Bookcases Model Plus,848.942978734604,4,0.15,79.54179163798318,Same Day
ORD-2024-100187,2023-01-12 09:50:24,CUS-2141,Mr. Dominic Martinez MD,qscott@example.com,38,Small Business,Maldives,Africa,PROD-FUR-789,Furniture,Bookcases,Bookcases Model Pro,5223.237569940843,7,0.15,-368.97972812058,Same Day
ORD-2022-100188,2025-10-10 11:37:36,CUS-3268,Richard Irwin,jefferyjohnson@example.org,18,Home Office,Sri Lanka,Europe,PROD-FUR-130,Furniture,Bookcases,Bookcases Model X,4328.091159241592,7,0.0,91.87984263795965,Standard Class
ORD-2022-100189,2024-02-06 12:52:12,CUS-2427,Kimberly Barnes,amartin@example.org,49,Corporate,Greenland,South America,PROD-OFF-925,Office Supplies,Storage,Storage Model X,907.972067696924,1,0.0,-50.82676190023263,Second Class
ORD-2024-100190,2023-03-05 18:39:26,CUS-4900,John Moreno,jessicawalker@example.com,29,Consumer,Finland,North America,PROD-OFF-791,Office Supplies,Paper,Paper Model Plus,881.0267234529679,2,0.0,188.32296502246726,First Class
ORD-2024-100191,2023-06-24 04:06:21,CUS-5279,Richard Randall,timothylong@example.com,24,Corporate,Italy,North America,PROD-OFF-399,Office Supplies,Binders,Binders Model Plus,2253.4787684909634,3,0.0,-168.39589156363994,Second Class
ORD-2022-100192,2025-03-17 18:57:02,CUS-1675,Marie Adams,rebecca34@example.org,22,Corporate,Cayman Islands,Asia-Pacific,PROD-OFF-933,Office Supplies,Paper,Paper Model Pro,6595.71640280941,7,0.0,1298.5790703795133,First Class
ORD-2024-100193,2023-11-02 03:20:24,CUS-4743,Richard Scott,riverajoseph@example.org,37,Home Office,Armenia,Europe,PROD-OFF-623,Office Supplies,Labels,Labels Model Basic,3187.952892084321,6,0.0,246.0562284038784,Second Class
ORD-2023-100194,2023-05-20 20:48:40,CUS-4777,Jorge Cantu,colemichael@example.org,58,Small Business,Samoa,Europe,PROD-OFF-234,Office Supplies,Storage,Storage Model Pro,598.5141902572153,6,0.0,37.030930567576924,Same Day
ORD-2024-100195,2022-11-10 18:06:02,CUS-3575,Charles Taylor,bbowman@example.net,68,Consumer,Turkmenistan,Africa,PROD-OFF-390,Office Supplies,Labels,Labels Model Pro,2048.8119650912686,6,0.5,501.30525263774575,Standard Class
ORD-2023-100196,2023-04-24 15:25:24,CUS-2469,Kaylee Orr,phillipsmichael@example.org,60,Corporate,United States Virgin Islands,Africa,PROD-FUR-108,Furniture,Furnishings,Furnishings Model X,1819.082232855418,3,0.2,43.89048819954831,Standard Class
ORD-2023-100197,2025-02-22 03:51:47,CUS-4557,Katrina Lawrence,bthomas@example.com,39,Home Office,Brazil,Africa,PROD-FUR-705,Furniture,Bookcases,Bookcases Model X,2658.1713379481585,5,0.0,277.93206290176613,First Class
